seqnames	organism
NC_047923.1	Escherichia_phage_HZ2R8
NC_052987.1	Klebsiella_phage_KPN_N98
NC_048695.1	Gordonia_phage_Adgers
NC_048696.1	Mycobacterium_phage_Cuke
NC_042105.1	Streptomyces_phage_BillNye
NC_042106.1	Streptomyces_phage_Bing
NC_047924.1	Lactobacillus_phage_Bacchae
NC_047925.1	Lactobacillus_phage_Nyseid
NC_047926.1	Lactobacillus_phage_Semele
NC_047927.1	Escherichia_phage_YZ1
NC_042107.1	Pseudomonas_phage_NV1
NC_052411.1	Mycobacterium_phage_Acme
NC_042108.1	Gordonia_phage_Brandonk123
NC_051660.1	Mycobacterium_phage_Frankie
NC_052454.1	Mycobacterium_phage_Pippin
NC_042109.1	Microbacterium_phage_Eleri
NC_042110.1	Microbacterium_phage_Hamlet
NC_042111.1	Microbacterium_phage_Ilzat
NC_043410.1	Phocid_alphaherpesvirus_1
NC_038859.1	Panine_gammaherpesvirus_1
NC_038860.1	Pongine_gammaherpesvirus_2
NC_038861.1	Transmissible_gastroenteritis_virus
NC_042112.1	Campylobacter_virus_CP81
NC_043411.1	Apricot_latent_ringspot_virus
NC_038862.1	Artichoke_yellow_ringspot_virus
NC_038863.1	Olive_latent_ringspot_virus
NC_038864.1	Garlic_mite-borne_filamentous_virus
NC_038865.1	Carnation_latent_virus
NC_043412.1	Phlomis_mottle_virus
NC_038866.1	Belladonna_mottle_virus
NC_038867.1	Cacao_yellow_mosaic_virus
NC_043415.1	Torque_teno_virus_22
NC_043416.1	Astrovirus_dogfaeces/Italy/2005
NC_038868.1	Lacanobia_oleracea_granulovirus
NC_038869.1	Tellina_virus_1
NC_038870.1	Tellina_virus_1
NC_038872.1	Aspergillus_fumigatus_chrysovirus
NC_038873.1	Aspergillus_fumigatus_chrysovirus
NC_038871.1	Aspergillus_fumigatus_chrysovirus
NC_038874.1	Aspergillus_fumigatus_chrysovirus
NC_043417.1	Olive_leaf_yellowing-associated_virus
NC_038875.1	Chilli_leaf_curl_India_virus
NC_038876.1	Clerodendrum_golden_mosaic_Jiangsu_virus
NC_038877.1	East_African_cassava_mosaic_Malawi_virus-Malawi[K]
NC_038879.1	Eupatorium_yellow_vein_virus-[SOJ3]
NC_043418.1	Eupatorium_yellow_vein_virus-[MNS2]
NC_038881.1	Euphorbia_leaf_curl_Guangxi_virus
NC_038884.1	Hollyhock_leaf_curl_virus
NC_038885.1	Rhynchosia_yellow_mosaic_virus
NC_038886.1	Rhynchosia_yellow_mosaic_virus
NC_038887.1	Sida_Brazil_virus
NC_038888.1	Tobacco_leaf_curl_Comoros_virus
NC_038890.1	Tobacco_leaf_rugose_virus
NC_038893.1	Tobacco_mottle_leaf_curl_virus
NC_038894.1	Tomato_leaf_curl_Anjouan_virus
NC_038896.1	Tomato_leaf_curl_Diana_virus
NC_038897.1	Tomato_leaf_curl_Moheli_virus
NC_038899.1	Tomato_leaf_curl_Namakely_virus
NC_038901.1	Tomato_leaf_curl_Toliara_virus
NC_043419.1	Chickpea_stunt_disease_associated_virus
NC_038907.1	Faba_bean_yellow_leaf_virus
NC_038904.1	Faba_bean_yellow_leaf_virus
NC_038911.1	Faba_bean_yellow_leaf_virus
NC_038909.1	Faba_bean_yellow_leaf_virus
NC_038910.1	Faba_bean_yellow_leaf_virus
NC_038905.1	Faba_bean_yellow_leaf_virus
NC_038908.1	Faba_bean_yellow_leaf_virus
NC_038906.1	Faba_bean_yellow_leaf_virus
NC_038889.1	human_papillomavirus_30
NC_038914.1	Human_papillomavirus_184
NC_038916.1	Chondrostereum_purpureum_cryptic_virus_1
NC_038915.1	Chondrostereum_purpureum_cryptic_virus_1
NC_042113.1	Pseudomonas_phage_vB_PaeM_C2-10_Ab02
NC_038918.1	Ophiostoma_partitivirus_1
NC_038917.1	Ophiostoma_partitivirus_1
NC_038919.1	Rabbit_picobirnavirus
NC_038920.1	Tomato_mild_mottle_virus
NC_043420.1	Amaranthus_leaf_mottle_virus
NC_043421.1	Butterfly_flower_mosaic_virus
NC_043422.1	Henbane_mosaic_virus
NC_043423.1	Malva_vein_clearing_virus
NC_043424.1	Tuberose_mild_mottle_virus
NC_043425.1	Tulip_mosaic_virus
NC_038921.1	unidentified_entomopoxvirus
NC_038922.1	Avian_sarcoma_virus_CT10
NC_038923.1	Feline_sarcoma_virus_(STRAIN_HARDY-ZUCKERMAN_4)
NC_043426.1	Kirsten_murine_sarcoma_virus
NC_043427.1	Aeropyrum_coil-shaped_virus
NC_043428.1	Ageratum_yellow_vein_India_betasatellite
NC_043429.1	Ageratum_yellow_vein_Sri_Lanka_betasatellite
NC_038924.1	Mirabilis_leaf_curl_betasatellite
NC_038891.1	Tobacco_leaf_curl_betasatellite-[Pakistan:Multan:Pedilanthus:2004]
NC_038925.1	Tomato_leaf_curl_Laos_betasatellite
NC_038926.1	Tomato_leaf_curl_Nepal_betasatellite
NC_038927.1	Neckar_River_virus
NC_038928.1	Aspergillus_foetidus_slow_virus_1
NC_038929.1	Beauveria_bassiana_victorivirus_1
NC_038930.1	Epichloe_festucae_virus_1
NC_038931.1	Thermoproteus_tenax_virus_1
NC_043430.1	Satellite_tobacco_necrosis_virus_C
NC_038932.1	Lychnis_ringspot_virus
NC_038933.1	Lychnis_ringspot_virus
NC_042114.1	Streptococcus_phage_CP-7
NC_042115.1	Pseudomonas_phage_vB_PaeS_PAO1_Ab19
NC_043431.1	M'Poko_virus
NC_039230.1	Avian_metaavulavirus_2
NC_038934.1	Echinochloa_hoja_blanca_tenuivirus
NC_038935.1	Echinochloa_hoja_blanca_tenuivirus
NC_038936.1	Echinochloa_hoja_blanca_tenuivirus
NC_039231.1	Avian_metapneumovirus
NC_038937.1	Gorilline_gammaherpesvirus_1
NC_047928.1	Haloarcula_hispanica_pleomorphic_virus_3
NC_048653.1	Pectobacterium_phage_vB_PatP_CB1
NC_048654.1	Pectobacterium_phage_vB_PatP_CB4
NC_048655.1	Salmonella_phage_BSPM4
NC_047929.1	Shigella_phage_SFN6B
NC_049382.1	Salmonella_phage_BSP101
NC_042349.1	Salinibacter_virus_M8CC19
NC_042350.1	Salinibacter_virus_M8CR30-2
NC_047930.1	Ralstonia_phage_RsoP1IDN
NC_047931.1	Lactobacillus_phage_Maenad
NC_047932.1	Klebsiella_phage_vB_KpnM_KpS110
NC_047933.1	Pseudomonas_phage_phiNV3
NC_052430.1	Mycobacterium_phage_Fajezeel
NC_042116.1	Yersinia_phage_fHe-Yen9-04
NC_047934.1	Yersinia_phage_fPS-9
NC_047935.1	Yersinia_phage_fPS-59
NC_047936.1	Yersinia_phage_fPS-53
NC_047937.1	Yersinia_phage_fPS-54-ocr
NC_047938.1	Escherichia_phage_SECphi27
NC_047939.1	Yersinia_phage_YpP-Y
NC_047940.1	Yersinia_phage_YpsP-G
NC_038939.1	Prospect_Hill_orthohantavirus
NC_038940.1	Prospect_Hill_orthohantavirus
NC_038938.1	Prospect_Hill_orthohantavirus
NC_038943.1	Main_Drain_virus
NC_038942.1	Main_Drain_virus
NC_038941.1	Main_Drain_virus
NC_003812.1	Subterranean_clover_stunt_virus
NC_003813.1	Subterranean_clover_stunt_virus
NC_003815.1	Subterranean_clover_stunt_virus
NC_003816.1	Subterranean_clover_stunt_virus
NC_003817.1	Subterranean_clover_stunt_virus
NC_003819.1	Subterranean_clover_stunt_virus
NC_038950.1	Wound_tumor_virus
NC_038952.1	Wound_tumor_virus
NC_038951.1	Wound_tumor_virus
NC_038945.1	Wound_tumor_virus
NC_038948.1	Wound_tumor_virus
NC_038946.1	Wound_tumor_virus
NC_038944.1	Wound_tumor_virus
NC_038949.1	Wound_tumor_virus
NC_038947.1	Wound_tumor_virus
NC_047941.1	Salmonella_phage_vB_SpuP_Spp16
NC_048699.1	Pseudomonas_phage_vB_PaeM_LS1
NC_048700.1	Klebsiella_phage_KP8
NC_052424.1	Mycobacterium_phage_Bob3
NC_052427.1	Mycobacterium_phage_Corvo
NC_051692.1	Mycobacterium_phage_Ogopogo
NC_042117.1	Microbacterium_phage_Golden
NC_052433.1	Mycobacterium_phage_Ichabod
NC_042118.1	Microbacterium_phage_Koji
NC_051726.1	Mycobacterium_phage_Mendokysei
NC_052446.1	Mycobacterium_phage_MPlant7149
NC_042119.1	Microbacterium_phage_Pikmin
NC_052460.1	Mycobacterium_phage_Ruotula
NC_052410.1	Mycobacterium_phage_Scowl
NC_042120.1	Pantoea_phage_vB_PagS_Vid5
NC_042121.1	Pseudoalteromonas_phage_Cr39582
NC_047942.1	Escherichia_phage_Ebrios
NC_049843.1	Klebsiella_phage_JY917
NC_051702.1	Mycobacterium_phage_Priscilla
NC_042354.1	Corynebacterium_phage_phi673
NC_042355.1	Corynebacterium_phage_phi674
NC_052422.1	Mycobacterium_phage_BK1
NC_047943.1	Haloarcula_hispanica_pleomorphic_virus_4
NC_042122.1	Enterobacter_phage_Ec_L1
NC_051721.1	Mycobacterium_phage_MooMoo
NC_051611.1	Mycobacterium_phage_Adonis
NC_042123.1	Gordonia_phage_Waits
NC_054671.1	Streptomyces_phage_Paedore
NC_048701.1	Anoxybacillus_phage_A403
NC_048702.1	Erwinia_phage_vB_EamM-Bue1
NC_048703.1	Xanthomonas_phage_RiverRider
NC_051632.1	Mycobacterium_phage_Alexphander
NC_054724.1	Rhodococcus_phage_Finch
NC_051621.1	Mycobacterium_phage_LaterM
NC_051595.1	Mycobacterium_phage_Paola
NC_048625.1	Lactobacillus_phage_T25
NC_054637.1	Escherichia_phage_vB_EcoS_Sa179lw
NC_047944.1	Klebsiella_phage_myPSH1235
NC_047945.1	Staphylococcus_phage_phiSA_BS1
NC_042124.1	Acinetobacter_phage_vB_AbaP_D2
NC_051634.1	Mycobacterium_phage_Batiatus
NC_052431.1	Mycobacterium_phage_GageAP
NC_054774.1	Mycobacterium_phage_Naca
NC_051686.1	Mycobacterium_phage_Misha28
NC_052440.1	Mycobacterium_phage_Lopton
NC_043432.1	Chaetoceros_setoense_DNA_virus
NC_038953.1	Banana_bunchy_top_alphasatellite_2
NC_039232.1	Gossypium_darwinii_symptomless_alphasatellite
NC_038954.1	Gossypium_mustelinum_symptomless_alphasatellite
NC_038955.1	Banana_bunchy_top_alphasatellite_3
NC_038956.1	Jatropha_leaf_yellow_mosaic_Katarniaghat_virus
NC_038957.1	Picornavirus_HK21
NC_039233.1	Vernonia_yellow_vein_Fujian_alphasatellite
NC_038958.1	Pea_necrotic_yellow_dwarf_alphasatellite_1
NC_038959.1	Pea_necrotic_yellow_dwarf_alphasatellite_3
NC_039234.1	Chilli_leaf_curl_alphasatellite
NC_038960.1	Jacquemontia_yellow_mosaic_virus
NC_040181.1	Jacquemontia_yellow_mosaic_virus
NC_039235.1	Chicken_megrivirus
NC_038961.1	Shanbavirus_A
NC_038962.1	Jatropha_leaf_curl_Gujarat_virus
NC_038963.1	Tomato_latent_virus
NC_038964.1	Porcine_pestivirus_1
NC_038965.1	Tomato_chlorotic_mottle_Guyane_virus
NC_040183.1	Tomato_chlorotic_mottle_Guyane_virus
NC_038966.1	Atractylodes_mottle_virus
NC_038967.1	Whitefly-associated_begomovirus_1
NC_038968.1	Whitefly-associated_begomovirus_2
NC_038969.1	Whitefly-associated_begomovirus_3
NC_038970.1	Whitefly-associated_begomovirus_4
NC_038971.1	Whitefly-associated_begomovirus_6
NC_038972.1	Whitefly-associated_begomovirus_7
NC_038973.1	Whitefly_associated_Guatemala_alphasatellite_2
NC_038974.1	Whitefly_associated_Guatemala_alphasatellite_1
NC_038975.1	Whitefly_associated_Puerto_Rico_alphasatellite_1
NC_038976.1	Euphorbia_yellow_leaf_curl_virus
NC_038977.1	Sclerotinia_sclerotiorum_deltaflexivirus_1
NC_038978.1	Lycianthes_yellow_mosaic_virus
NC_040187.1	Lycianthes_yellow_mosaic_virus
NC_038979.1	Soybean_leaf-associated_mycoflexivirus_1
NC_038980.1	Duranta_leaf_curl_virus
NC_038981.1	Pavonia_mosaic_virus
NC_040185.1	Pavonia_mosaic_virus
NC_038982.1	Cnidoscolus_mosaic_leaf_deformation_virus
NC_040184.1	Cnidoscolus_mosaic_leaf_deformation_virus
NC_043433.1	Sweet_potato_golden_vein_Korea_virus
NC_038983.1	Triumfetta_yellow_mosaic_virus
NC_040188.1	Triumfetta_yellow_mosaic_virus
NC_038984.1	Daphne_virus_Y
NC_038985.1	Velvet_bean_golden_mosaic_virus
NC_038986.1	Dioscorea_bacilliform_RT_virus_1
NC_038987.1	Dioscorea_bacilliform_RT_virus_2
NC_038988.1	Common_bean_mottle_virus
NC_040189.1	Common_bean_mottle_virus
NC_038989.1	Picornaviridae_sp._rodent/Ee/PicoV/NX2015
NC_038990.1	Sida_chlorotic_mottle_virus
NC_038991.1	Sida_bright_yellow_mosaic_virus
NC_040191.1	Sida_bright_yellow_mosaic_virus
NC_038992.1	Sida_golden_yellow_spot_virus
NC_038993.1	Tomato_yellow_spot_alphasatellite
NC_038994.1	Synedrella_yellow_vein_clearing_virus
NC_038995.1	Dioscorea_bacilliform_TR_virus
NC_038996.1	Sophora_alopecuroides_yellow_stunt_alphasatellite_8
NC_038997.1	Sophora_alopecuroides_yellow_stunt_alphasatellite_1a
NC_038998.1	Sophora_alopecuroides_yellow_stunt_alphasatellite_7a
NC_038999.1	Sophora_alopecuroides_yellow_stunt_alphasatellite_4
NC_039000.1	Sophora_alopecuroides_yellow_stunt_alphasatellite_9
NC_039229.1	Tomato_yellow_leaf_curl_Yunnan_alphasatellite
NC_039001.1	Desmodium_mottle_virus
NC_040192.1	Desmodium_mottle_virus
NC_039002.1	Bellflower_veinal_mottle_virus
NC_038892.1	Banana_bunchy_top_alphasatellite_1
NC_039003.1	Malachra_yellow_mosaic_virus
NC_039236.1	Solenopsis_invicta_virus_2
NC_039004.1	Penguin_megrivirus
NC_039237.1	Bovine_viral_diarrhea_virus_2
NC_047946.1	Ralstonia_phage_RsoP1EGY
NC_047947.1	Salmonella_phage_vB_SenS_PHB07
NC_043434.1	Chim_orthonairovirus
NC_043436.1	Chim_orthonairovirus
NC_043435.1	Chim_orthonairovirus
NC_043439.1	Burana_virus
NC_043438.1	Burana_virus
NC_043437.1	Burana_virus
NC_043440.1	Artashat_orthonairovirus
NC_043442.1	Artashat_orthonairovirus
NC_043441.1	Artashat_orthonairovirus
NC_039006.1	University_of_Giessen_virus
NC_039005.1	University_of_Giessen_virus
NC_039008.1	Tavallinen_suomalainen_mies_virus
NC_039007.1	Tavallinen_suomalainen_mies_virus
NC_043443.1	Haartman_Institute_snake_virus
NC_043444.1	Haartman_Institute_snake_virus
NC_039010.1	Ryukyu_mammarenavirus
NC_039009.1	Ryukyu_mammarenavirus
NC_039011.1	Souris_virus
NC_039012.1	Souris_virus
NC_039013.1	Jungle_carpet_python_virus
NC_039014.1	Southwest_carpet_python_virus
NC_039015.1	Avian_paramyxovirus_14
NC_039016.1	Avian_paramyxovirus_UPO216
NC_039017.1	Antarctic_penguin_virus_A
NC_039018.1	Antarctic_penguin_virus_B
NC_039019.1	Antarctic_penguin_virus_C
NC_039020.1	Kanyawara_virus
NC_039021.1	Beatrice_Hill_virus
NC_039022.1	Puma_feline_foamy_virus
NC_039023.1	Brown_greater_galago_prosimian_foamy_virus
NC_039024.1	Central_cimpanzee_simian_foamy_virus
NC_039025.1	Eastern_chimpanzee_simian_foamy_virus
NC_043445.1	Guenon_simian_foamy_virus
NC_039026.1	Japanese_macaque_simian_foamy_virus
NC_039238.1	Rhesus_macaque_simian_foamy_virus
NC_039027.1	Spider_monkey_simian_foamy_virus
NC_039028.1	Squirrel_monkey_simian_foamy_virus
NC_039029.1	Western_lowland_gorilla_simian_foamy_virus
NC_039030.1	White-tufted-ear_marmoset_simian_foamy_virus
NC_039031.1	Yellow-breasted_capuchin_simian_foamy_virus
NC_039032.1	Psittacine_aviadenovirus_B
NC_044941.1	African_swine_fever_virus
NC_044942.1	African_swine_fever_virus
NC_044943.1	African_swine_fever_virus
NC_044945.1	African_swine_fever_virus
NC_044946.1	African_swine_fever_virus
NC_044947.1	African_swine_fever_virus
NC_044948.1	African_swine_fever_virus
NC_044955.1	African_swine_fever_virus
NC_039033.1	Bat_associated_circovirus_9
NC_039034.1	Common_midwife_toad_virus
NC_039035.1	Barley_yellow_dwarf_virus_GPV
NC_039036.1	Giraffa_camelopardalis_papillomavirus_1
NC_039037.1	Pudu_puda_papillomavirus_1
NC_039038.1	Talpa_europaea_papillomavirus_1
NC_039039.1	Peromyscus_papillomavirus_1
NC_039040.1	Myotis_ricketti_papillomavirus_1
NC_039041.1	Rusa_timorensis_papillomavirus_type_1
NC_039042.1	Cervus_elaphus_papillomavirus_type_2
NC_003346.1	Bombyx_mori_densovirus_1
NC_039043.1	Penaeus_stylirostris_penstyldensovirus_1
NC_039044.1	Feline_bocaparvovirus_3
NC_039045.1	Myotis_myotis_bocavirus_1
NC_039046.1	Bat_bocavirus_WM40
NC_039047.1	Bat_bocavirus_XM30
NC_039048.1	Miniopterus_schreibersii_bat_bocavirus
NC_038895.1	Bovine_parvovirus-1
NC_039049.1	Wuharv_parvovirus_1
NC_039050.1	Cutavirus
NC_043446.1	Protoparvovirus_Zsana/2013/HUN
NC_038898.1	Bovine_hokovirus_1
NC_039051.1	Piliocolobus_badius_polyomavirus_2
NC_039052.1	Erythrura_gouldiae_polyomavirus_1
NC_039053.1	Lonchura_maja_polyomavirus_1
NC_039054.1	Circoviridae_bovine_stool/BK/KOR/2011
NC_039055.1	Odonata-associated_circular_virus_21
NC_039056.1	Odonata-associated_circular_virus_5
NC_039057.1	Camel_associated_drosmacovirus_1
NC_039058.1	Camel_associated_drosmacovirus_2
NC_039059.1	Chicken_associated_huchismacovirus_1
NC_039060.1	Chicken_associated_huchismacovirus_2
NC_039061.1	Human_associated_huchismacovirus_1
NC_039062.1	Human_associated_huchismacovirus_2
NC_039063.1	Human_associated_huchismacovirus_3
NC_039064.1	Camel_associated_porprismacovirus_1
NC_039065.1	Camel_associated_porprismacovirus_2
NC_039066.1	Camel_associated_porprismacovirus_3
NC_039067.1	Camel_associated_porprismacovirus_4
NC_039068.1	Chimpanzee_associated_porprismacovirus_1
NC_039069.1	Chimpanzee_associated_porprismacovirus_2
NC_039070.1	Human_feces_smacovirus_2
NC_039071.1	Porcine_associated_porprismacovirus_4
NC_039073.1	Grapevine_fabavirus
NC_039072.1	Grapevine_fabavirus
NC_039075.1	Tomato_necrotic_streak_virus
NC_039074.1	Tomato_necrotic_streak_virus
NC_039076.1	Tomato_necrotic_streak_virus
NC_039077.1	Prunus_virus_FALSE
NC_039078.1	Prunus_virus_FALSE
NC_039079.1	Nanovirus-like_particle
NC_039080.1	Nanovirus-like_particle
NC_039081.1	Nanovirus-like_particle
NC_039239.1	Malvastrum_yellow_mosaic_alphasatellite
NC_043449.1	Tomato_yellow_leaf_curl_China_alphasatellite
NC_039082.1	Euphorbia_mosaic_Peru_virus
NC_039083.1	Bendhi_Yellow_Vein_Mosaic/Mesta_Yellow_Vein_Mosaic_alphasatellite
NC_038900.1	Okra_yellow_crinkle_Cameroon_alphasatellite_[CM:Lys1sp3:09]
NC_038902.1	Tomato_leaf_curl_Cameroon_alphasatellite_[CM:OMHD3:Ok:09]
NC_038903.1	Tomato_leaf_curl_Cameroon_alphasatellite_[CM:TOS2D1:To:09]
NC_039240.1	Sida_leaf_curl_alphasatellite
NC_038912.1	Classical_swine_fever_virus_-_Alfort/187
NC_047948.1	Staphylococcus_phage_phiSA_BS2
NC_052940.1	Microbacterium_phage_BonaeVitae
NC_052932.1	Microbacterium_phage_PaoPu
NC_054773.1	Mycobacterium_phage_Pistachio
NC_049384.1	Enterobacter_phage_EspM4VN
NC_047949.1	Aeromonas_phage_AhSzq-1
NC_047950.1	Aeromonas_phage_AhSzw-1
NC_039241.1	Eggplant_latent_viroid
NC_039085.1	Simian_foamy_virus_Pongo_pygmaeus_pygmaeus
NC_044956.1	African_swine_fever_virus_Benin_97/1
NC_044957.1	African_swine_fever_virus_OURT_88/3
NC_044958.1	African_swine_fever_virus_E75
NC_044959.2	African_swine_fever_virus
NC_048628.1	Bacillus_phage_BceA1
NC_047951.1	Yersinia_phage_phiR8-01
NC_039242.1	Feline_foamy_virus
NC_049918.1	Escherichia_phage_ArgO145
NC_054809.1	Mycobacterium_phage_Fameo
NC_051594.1	Mycobacterium_phage_Leston
NC_051695.1	Mycobacterium_phage_OwlsT2W
NC_039086.1	Human_papillomavirus_187
NC_039087.1	Heracleum_latent_virus
NC_047952.1	Pseudomonas_phage_PAXYB1
NC_047953.1	Pseudomonas_phage_vB_PaeP_130_113
NC_049919.1	Escherichia_phage_SH2026Stx1
NC_055108.1	Poecivirus_BCCH-449
NC_043450.1	Severe_fever_with_thrombocytopenia_virus
NC_043451.1	Severe_fever_with_thrombocytopenia_virus
NC_043452.1	Severe_fever_with_thrombocytopenia_virus
NC_047954.1	Pseudomonas_phage_Njord
NC_047955.1	Pseudomonas_phage_Nerthus
NC_047956.1	Pseudomonas_phage_Achelous
NC_047957.1	Pseudomonas_phage_Alpheus
NC_047958.1	Burkholderia_phage_vB_BmuP_KL4
NC_047959.1	Enterobacteria_phage_vB_EcoS_IME18
NC_054904.1	Enterobacteria_phage_vB_EcoM_IME340
NC_047960.1	Escherichia_phage_vB_EcoS_IME347
NC_042125.1	Enterococcus_phage_LY0322
NC_047961.1	Dickeya_phage_Dagda
NC_047962.1	Xanthomonas_phage_Carpasina
NC_047963.1	Pectobacterium_phage_Jarilo
NC_048704.1	Pectobacterium_phage_Nepra
NC_047964.1	Dickeya_phage_Ninurta
NC_054930.1	Escherichia_phage_PP01
NC_054931.1	Escherichia_phage_T2
NC_051612.1	Mycobacterium_phage_AlishaPH
NC_051647.1	Mycobacterium_phage_DillTech15
NC_051682.1	Mycobacterium_phage_Melissauren88
NC_048705.1	Mycobacterium_phage_TChen
NC_047965.1	Pseudomonas_phage_22PfluR64PP
NC_042126.1	Enterococcus_phage_vB_EfaS_AL3
NC_042127.1	Enterococcus_phage_vB_EfaS_AL2
NC_047966.1	Aeromonas_phage_25AhydR2PP
NC_042128.1	Escherichia_phage_RCS47
NC_048665.1	Clostridium_phage_phiCDHM14
NC_047967.1	Pseudomonas_phage_vB_PaeP_PAO1_1-15pyo
NC_042129.1	Escherichia_phage_slur03
NC_042130.1	Escherichia_phage_slur04
NC_054925.1	Escherichia_phage_vB_EcoM_NBG2
NC_043453.1	Cordyline_virus_2
NC_038913.1	Ageratum_yellow_vein_Hualian_virus-[Taiwan:Hualian4:2000]
NC_039088.1	Cardamom_mosaic_virus
NC_042131.1	Pectobacterium_phage_vB_PatP_CB5
NC_047968.1	Klebsiella_virus_KP32
NC_047969.1	Klebsiella_virus_KP32
NC_047970.1	Klebsiella_virus_KP32
NC_047971.1	Klebsiella_virus_KP32
NC_043454.1	Diachasmimorpha_longicaudata_entomopoxvirus
NC_043455.1	Diachasmimorpha_longicaudata_entomopoxvirus
NC_043456.1	Diachasmimorpha_longicaudata_entomopoxvirus
NC_043457.1	Diachasmimorpha_longicaudata_entomopoxvirus
NC_043458.1	Diachasmimorpha_longicaudata_entomopoxvirus
NC_043459.1	Diachasmimorpha_longicaudata_entomopoxvirus
NC_043460.1	Diachasmimorpha_longicaudata_entomopoxvirus
NC_043461.1	Diachasmimorpha_longicaudata_entomopoxvirus
NC_043462.1	Diachasmimorpha_longicaudata_entomopoxvirus
NC_043463.1	Diachasmimorpha_longicaudata_entomopoxvirus
NC_043464.1	Diachasmimorpha_longicaudata_entomopoxvirus
NC_043465.1	Diachasmimorpha_longicaudata_entomopoxvirus
NC_043466.1	Salmonid_herpesvirus_3
NC_043467.1	Salmonid_herpesvirus_3
NC_043468.1	Salmonid_herpesvirus_3
NC_055109.1	Cardiochiles_nigriceps_bracovirus
NC_055110.1	Cardiochiles_nigriceps_bracovirus
NC_052426.1	Mycobacterium_phage_ConceptII
NC_052451.1	Mycobacterium_phage_Oogway
NC_051740.1	Mycobacterium_phage_Xavia
NC_047972.1	Microbacterium_phage_Appa
NC_047973.1	Microbacterium_phage_Hyperion
NC_047974.1	Rhodococcus_phage_Jace
NC_042132.1	Gordonia_phage_Sour
NC_049929.1	Microbacterium_phage_Teagan
NC_047975.1	Microbacterium_phage_Squash
NC_051636.1	Mycobacterium_phage_BobaPhett
NC_051641.1	Mycobacterium_phage_Byougenkin
NC_048706.1	Streptomyces_phage_FlowerPower
NC_051681.1	Mycobacterium_phage_Mattes
NC_047976.1	Microbacterium_phage_Paschalis
NC_054781.1	Mycobacterium_phage_Priamo
NC_054680.1	Streptomyces_phage_Goby
NC_047977.1	Microbacterium_phage_Hendrix
NC_047978.1	Erwinia_phage_Faunus
NC_047979.1	Escherichia_phage_Gostya9
NC_001654.1	Jembrana_disease_virus
NC_047980.1	Klebsiella_phage_SH-Kp_152234
NC_052976.1	Pseudomonas_phage_PspYZU01
NC_047981.1	Pseudomonas_phage_PspYZU08
NC_037667.1	Pandoravirus_quercus
NC_037666.1	Pandoravirus_neocaledonia
NC_037665.1	Pandoravirus_macleodensis
NC_037654.1	Sichuan_takin_enterovirus
NC_037655.1	Sichuan_takin_astrovirus
NC_037656.1	Sea_otter_poxvirus
NC_037657.1	Bat_Middle_East_Hepe-Astrovirus
NC_037659.1	Botrytis_cinerea_hypovirus_1
NC_037660.1	Botrytis_cinerea_fusarivirus_1
NC_037661.1	Botrytis_cinerea_fusarivirus_1-S1
NC_037662.1	Botrytis_cinerea_fusarivirus_1-S2
NC_037663.1	Botrytis_cinerea_hypovirus_1_satellite-like_RNA
NC_049396.1	Salmonella_phage_SP1
NC_047982.1	Ralstonia_phage_RPSC1
NC_047983.1	Lactobacillus_phage_Lb
NC_049425.1	Lactococcus_phage_vB_Llc_bIBB5g1
NC_049426.1	Lactococcus_phage_vB_Llc_bIBBF12
NC_049433.1	Escherichia_phage_EP75
NC_055050.1	Lactococcus_phage_PLgW-1
NC_047984.1	Escherichia_phage_vB_EcoP_S523
NC_047985.1	Escherichia_phage_LL5
NC_047986.1	Microbacterium_phage_Krampus
NC_047987.1	Microbacterium_phage_MementoMori
NC_047988.1	Microbacterium_phage_Metamorphoo
NC_047989.1	Microbacterium_phage_RobsFeet
NC_047990.1	Gordonia_phage_Suzy
NC_048708.1	Rhodococcus_phage_Takoda
NC_047991.1	Gordonia_phage_Trine
NC_047992.1	Microbacterium_phage_Zeta1847
NC_047993.1	Microbacterium_phage_Quhwah
NC_051674.1	Mycobacterium_phage_Koella
NC_054656.1	Streptomyces_phage_Yosif
NC_047994.1	Klebsiella_phage_ZCKP1
NC_047995.1	Erwinia_phage_vB_EamM_Alexandra
NC_047996.1	Escherichia_phage_Eco_BIFF
NC_052972.1	Ruegeria_phage_vB_RpoS-V7
NC_049435.1	Ruegeria_phage_vB_RpoP-V12
NC_052970.1	Ruegeria_phage_vB_RpoS-V18
NC_052971.1	Ruegeria_phage_vB_RpoS-V11
NC_049436.1	Ruegeria_phage_vB_RpoP-V13
NC_052969.1	Ruegeria_phage_vB_RpoS-V16
NC_047997.1	Pseudomonas_phage_PFP1
NC_054998.1	Lactococcus_phage_62606
NC_054996.1	Lactococcus_phage_62402
NC_054997.1	Lactococcus_phage_62403
NC_054992.1	Lactococcus_phage_37203
NC_054994.1	Lactococcus_phage_50504
NC_054993.1	Lactococcus_phage_50102
NC_054990.1	Lactococcus_phage_5802
NC_047998.1	Shigella_phage_Sfin-1
NC_048674.1	Aeromonas_phage_AS-sw
